name,value
input38922_9_7,([H-Y]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]|[[:digit:]]
input38922_9_9,([H-Z]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]|[[:digit:]]|[[:digit:]]
input38922_9_10,([H-Z]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]|[[:digit:]]
input38922_10,([H-Z]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]
input38922_10_1,([OTKNHMURSWZQPLXYJVI]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]
input38922_10_7,([H-Y]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]
input38922_10_9,([H-Z]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]|[[:digit:]]
input38922_10_10,([H-Z]\>)(\W)(\d*)^.$([[:print:]])(\\\\\b)|[^\s]
input38959,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-t]\>)|"
input38959_1,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([onsrltpqm]\>)|"
input38959_1_10,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([mprtoqlns]\>)|"
input38959_1_12,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([mprtoqlns]\>)|"
input38959_7,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-s]\>)|"
input38959_7_1,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([rmpslqon]\>)|"
input38959_7_7,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-r]\>)|"
input38959_7_8,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-t]\>)|"
input38959_7_10,".\B(\""+$)(\W)([\d])[[:upper:]]+(\s)([l-s]\>)|"
input38959_8,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-u]\>)|"
input38959_8_1,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([pqrnsulmto]\>)|"
input38959_8_7,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-t]\>)|"
input38959_8_8,".\B(\""$)(\W)([\d])[[:upper:]]+(\s)([l-v]\>)|"
input38959_8_10,".\B(\""+$)(\W)([\d])[[:upper:]]+(\s)([l-u]\>)|"
input38959_10,".\B(\""+$)(\W)([\d])[[:upper:]]+(\s)([l-t]\>)|"
input38959_10_1,".\B(\""{1}$)(\W)([\d])[[:upper:]]+(\s)([ltosmrnqp]\>)|"
input38959_10_7,".\B(\""{1}$)(\W)([\d])[[:upper:]]+(\s)([l-s]\>)|"
input38959_10_8,".\B(\""{1}$)(\W)([\d])[[:upper:]]+(\s)([l-u]\>)|"
input38995,"(\<[[:alnum:]]\>)|[^n-u](\w)\s$\""*\b.(\D)"
input38995_9,"(\<[[:alnum:]]\>)|[^n-u](\w)\s$\""*\b.(\D)|[[:digit:]]"
input38995_9_9,"(\<[[:alnum:]]\>)|[^n-u](\w)\s$\""*\b.(\D)|[[:digit:]]|[[:digit:]]"
input38995_10,"(\<[[:alnum:]]\>)|[^n-u](\w)\s$\""+*\b.(\D)"
input38995_10_9,"(\<[[:alnum:]]\>)|[^n-u](\w)\s$\""{1}*\b.(\D)|[[:digit:]]"
input39226,(\{)(^[l-n]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_1,(\{)(^[mln]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_1_10,(\{)(^[lmn]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_1_12,(\{)(^[lmn]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_7,(\{)(^[l-m]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_7_1,(\{)(^[ml]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_7_8,(\{)(^[l-n]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_7_10,(\{+)(^[l-m]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_8,(\{)(^[l-o]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_8_1,(\{)(^[onml]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_8_7,(\{)(^[l-n]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_8_8,(\{)(^[l-p]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_8_10,(\{{1})(^[l-o]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_10,(\{+)(^[l-n]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_10_1,(\{+)(^[lnm]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_10_7,(\{+)(^[l-m]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39226_10_8,(\{+)(^[l-o]$)\w([[:blank:]]\B).+([\s])(\<\d\>)|
input39298,\s([^\+])([i-v]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_1,\s([^\+])([jmsqrnkoitvupl]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_1_10,\s([^\+])([qmnsvtiuojprlk]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_1_12,\s([^\+])([qmnsvtiuojprlk]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_7,\s([^\+])([i-u]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_7_1,\s([^\+])([urjiktoqnpslm]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_7_7,\s([^\+])([i-t]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_7_8,\s([^\+])([i-v]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_8,\s([^\+])([i-w]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_8_1,\s([^\+])([qwvnlortpukjsim]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_8_7,\s([^\+])([i-v]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39298_8_8,\s([^\+])([i-x]+)\B[[:lower:]]\B\d$\W(\<.\>)|
input39358,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-X])|
input39358_1,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[RVMUHLSFKPONWTGQJIX])|
input39358_1_10,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[QUPFWJXHGRIOVKLNTMS])|
input39358_1_12,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[QUPFWJXHGRIOVKLNTMS])|
input39358_7,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-W])|
input39358_7_1,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[IRHOFSTQGNPKUVWLJM])|
input39358_7_7,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-V])|
input39358_7_8,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-X])|
input39358_7_12,([[:blank:]])(\<.)(\w)(\D+)(\B....)(\S)(^[F-W])|
input39358_8,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-Y])|
input39358_8_1,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[RTIOSMWYJLPXQFGUHKVN])|
input39358_8_7,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-X])|
input39358_8_8,([[:blank:]])(\<.)(\w)(\D+)(\Bline)(\S)(^[F-Z])|
input39358_8_12,([[:blank:]])(\<.)(\w)(\D+)(\B....)(\S)(^[F-Y])|
input39358_12,([[:blank:]])(\<.)(\w)(\D+)(\B....)(\S)(^[F-X])|
input39358_12_1,([[:blank:]])(\<.)(\w)(\D+)(\B....)(\S)(^[JKVMGNSOLTQRWIHUXPF])|
input39358_12_7,([[:blank:]])(\<.)(\w)(\D+)(\B....)(\S)(^[F-W])|
input39358_12_8,([[:blank:]])(\<.)(\w)(\D+)(\B....)(\S)(^[F-Y])|
input39392,[c-u]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_1,[kesfjlitcqrmphuongd]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_1_9,[glnickephjfomstqdru]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_1_10,[glnickephjfomstqdru]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_1_12,[glnickephjfomstqdru]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_7,[c-t]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_7_1,[nchrqepdkolisjftmg]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_7_7,[c-s]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_7_8,[c-u]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_7_9,[c-t]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_7_12,[c-t]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_8,[c-v]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_8_1,[lhkqfueoignsdvrmtpjc]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_8_7,[c-u]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_8_8,[c-w]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_8_9,[c-v]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_8_12,[c-v]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_9,[c-u]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_9_1,[utjcqersnholkmpfdig]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_9_7,[c-t]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_9_8,[c-v]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_9_9,[c-u]|line(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]|[[:digit:]]
input39392_9_12,[c-u]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39392_12,[c-u]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_12_1,[uriqjnotefgmlkpsdch]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_12_7,[c-t]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_12_8,[c-v]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+
input39392_12_9,[c-u]|....(\B\s)\1[^\W]^.(\<[[:blank:]]\>)\D+|[[:digit:]]
input39481,\b\d\b\)([[:space:]])[^o-r]\1(\S\>)|.*^\W$
input39481_9,\b\d\b\)([[:space:]])[^o-r]\1(\S\>)|.*^\W$|[[:digit:]]
input39481_9_9,\b\d\b\)([[:space:]])[^o-r]\1(\S\>)|.*^\W$|[[:digit:]]|[[:digit:]]
input39481_9_10,\b\d\b\){1}([[:space:]])[^o-r]\1(\S\>)|.*^\W$|[[:digit:]]
input39481_10,\b\d\b\){1}([[:space:]])[^o-r]\1(\S\>)|.*^\W$
input39481_10_9,\b\d\b\){1}([[:space:]])[^o-r]\1(\S\>)|.*^\W$|[[:digit:]]
input39511,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-E]$(\W)
input39511_1,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[BCAED]$(\W)
input39511_1_9,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[ACDBE]$(\W)|[[:digit:]]
input39511_1_10,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[ACDBE]$(\W)
input39511_1_12,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[ACDBE]$(\W)
input39511_7,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-D]$(\W)
input39511_7_1,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[BADC]$(\W)
input39511_7_7,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-C]$(\W)
input39511_7_8,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-E]$(\W)
input39511_7_9,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-D]$(\W)|[[:digit:]]
input39511_8,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-F]$(\W)
input39511_8_1,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[FEADCB]$(\W)
input39511_8_7,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-E]$(\W)
input39511_8_8,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-G]$(\W)
input39511_8_9,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-F]$(\W)|[[:digit:]]
input39511_9,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-E]$(\W)|[[:digit:]]
input39511_9_1,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[CABED]$(\W)|[[:digit:]]
input39511_9_7,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-D]$(\W)|[[:digit:]]
input39511_9_8,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-F]$(\W)|[[:digit:]]
input39511_9_9,\s*|(\<.)[[:blank:]]\b(\D)([^79])^[A-E]$(\W)|[[:digit:]]|[[:digit:]]
input39621,(\W?)|[O-X]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_1,(\W?)|[PXSVUQWROT]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_1_9,(\W?)|[UPSQOWTXRV]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_1_10,(\W?)|[UPSQOWTXRV]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_1_12,(\W?)|[UPSQOWTXRV]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_7,(\W?)|[O-W]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_7_1,(\W?)|[OWVUSTRQP]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_7_7,(\W?)|[O-V]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_7_8,(\W?)|[O-X]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_7_9,(\W?)|[O-W]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_7_12,(\W?)|[O-W]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_8,(\W?)|[O-Y]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_8_1,(\W?)|[VYOPSXWUQTR]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_8_7,(\W?)|[O-X]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_8_8,(\W?)|[O-Z]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_8_9,(\W?)|[O-Y]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_8_12,(\W?)|[O-Y]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_9,(\W?)|[O-X]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_9_1,(\W?)|[WQUXTROSVP]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_9_7,(\W?)|[O-W]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_9_8,(\W?)|[O-Y]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_9_9,(\W?)|[O-X]$grepCode(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]|[[:digit:]]
input39621_9_12,(\W?)|[O-X]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39621_12,(\W?)|[O-X]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_12_1,(\W?)|[OPQUSWXTRV]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_12_7,(\W?)|[O-W]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_12_8,(\W?)|[O-Y]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4
input39621_12_9,(\W?)|[O-X]$........(.\B)(\<\D\>)([^[:xdigit:]])\s\4|[[:digit:]]
input39776,\d\s?\B\w[[:alnum:]]$(.)(Code\>)|[^o-s]
input39776_9,\d\s?\B\w[[:alnum:]]$(.)(Code\>)|[^o-s]|[[:digit:]]
input39776_9_9,\d\s?\B\w[[:alnum:]]$(.)(Code\>)|[^o-s]|[[:digit:]]|[[:digit:]]
input39776_9_12,\d\s?\B\w[[:alnum:]]$(.)(....\>)|[^o-s]|[[:digit:]]
input39776_12,\d\s?\B\w[[:alnum:]]$(.)(....\>)|[^o-s]
input39776_12_9,\d\s?\B\w[[:alnum:]]$(.)(....\>)|[^o-s]|[[:digit:]]
input39810,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-X])([^.])
input39810_1,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([VXPRUTWQS])([^.])
input39810_1_3,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([V]|[S]|[U]|[Q]|[R]|[W]|[X]|[P]|[T])([^.])
input39810_1_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([VSUQRWXPT])([^.])|[[:digit:]]
input39810_1_10,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([VSUQRWXPT])([^.])
input39810_1_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([VSUQRWXPT])([^.])
input39810_2,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(S|R|T|X|W|V|U|Q|P)([^.])
input39810_2_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(P|X|U|T|V|W|S|R|Q)([^.])|[[:digit:]]
input39810_2_10,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(P|X|U|T|V|W|S|R|Q)([^.])
input39810_2_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(P|X|U|T|V|W|S|R|Q)([^.])
input39810_4,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Q]|[R-X])([^.])
input39810_4_1,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([QP]|[R-X])([^.])
input39810_4_7,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-P]|[R-X])([^.])
input39810_4_8,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-R]|[R-X])([^.])
input39810_4_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Q]|[R-X])([^.])|[[:digit:]]
input39810_4_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-Q]|[R-X])([^.])
input39810_7,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-W])([^.])
input39810_7_1,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([WVSURTQP])([^.])
input39810_7_2,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(S|R|Q|W|V|T|P|U)([^.])
input39810_7_4,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Q]|[R-W])([^.])
input39810_7_7,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-V])([^.])
input39810_7_8,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-X])([^.])
input39810_7_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-W])([^.])|[[:digit:]]
input39810_7_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-W])([^.])
input39810_8,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Y])([^.])
input39810_8_1,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([RWQXUTYVSP])([^.])
input39810_8_2,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(Y|R|V|X|W|U|P|T|Q|S)([^.])
input39810_8_4,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Q]|[R-Y])([^.])
input39810_8_7,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-X])([^.])
input39810_8_8,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Z])([^.])
input39810_8_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Y])([^.])|[[:digit:]]
input39810_8_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-Y])([^.])
input39810_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-X])([^.])|[[:digit:]]
input39810_9_1,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([PVXURWTQS])([^.])|[[:digit:]]
input39810_9_2,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)(V|X|Q|U|P|W|S|R|T)([^.])|[[:digit:]]
input39810_9_4,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Q]|[R-X])([^.])|[[:digit:]]
input39810_9_7,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-W])([^.])|[[:digit:]]
input39810_9_8,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-Y])([^.])|[[:digit:]]
input39810_9_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(test*)([P-X])([^.])|[[:digit:]]|[[:digit:]]
input39810_9_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-X])([^.])|[[:digit:]]
input39810_12,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-X])([^.])
input39810_12_1,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([UXWTRVQSP])([^.])
input39810_12_2,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)(T|P|V|R|W|S|Q|U|X)([^.])
input39810_12_4,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-Q]|[R-X])([^.])
input39810_12_7,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-W])([^.])
input39810_12_8,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-Y])([^.])
input39810_12_9,\s|(^[[:lower:]]$)(\b\D\b)\<\w(....*)([P-X])([^.])|[[:digit:]]
input39908,([c-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_1,([cgfdeh])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_1_3,([d]|[g]|[e]|[f]|[c]|[h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_1_9,([dgefch])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_1_10,([dgefch])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_1_12,([dgefch])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_2,(e|c|d|f|g|h)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_2_9,(e|d|f|g|c|h)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_2_10,(e|d|f|g|c|h)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_2_12,(e|d|f|g|c|h)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_4,([c-d]|[e-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_4_1,([cd]|[e-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_4_7,([c-c]|[e-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_4_8,([c-e]|[e-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_4_9,([c-d]|[e-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_4_10,([c-d]|[e-h])([[:digit:]])|(\<token{1}\>)(^\W)(.\b)(\d*)(\s)\6
input39908_4_12,([c-d]|[e-h])([[:digit:]])|(\<.....\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7,([c-g])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_1,([degfc])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_2,(d|e|f|g|c)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_4,([c-d]|[e-g])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_7,([c-f])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_8,([c-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_9,([c-g])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_7_10,([c-g])([[:digit:]])|(\<token{1}\>)(^\W)(.\b)(\d*)(\s)\6
input39908_7_12,([c-g])([[:digit:]])|(\<.....\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8,([c-i])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_1,([chefgid])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_2,(g|d|f|i|e|h|c)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_4,([c-d]|[e-i])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_7,([c-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_8,([c-j])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_9,([c-i])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_8_10,([c-i])([[:digit:]])|(\<token+\>)(^\W)(.\b)(\d*)(\s)\6
input39908_8_12,([c-i])([[:digit:]])|(\<.....\>)(^\W)(.\b)(\d*)(\s)\6
input39908_9,([c-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_9_1,([echfdg])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_9_2,(f|d|e|g|c|h)([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_9_4,([c-d]|[e-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_9_7,([c-g])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_9_8,([c-i])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_9_9,([c-h])([[:digit:]])|(\<token\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]|[[:digit:]]
input39908_9_12,([c-h])([[:digit:]])|(\<.....\>)(^\W)(.\b)(\d*)(\s)\6|[[:digit:]]
input39908_10,([c-h])([[:digit:]])|(\<token+\>)(^\W)(.\b)(\d*)(\s)\6
